protein,limma_pvalue,mu_hat,se_hat,residual_dof
F5H6Z0,0.516476713834543,0.14466980033233973,0.20854794413669064,28
Q7Z6M3,0.15505354054714512,-0.42995072822565367,0.2988045698617057,28
O95104,0.20810596739986717,-0.35074951799108484,0.2725317767156711,28
B4DSD4,0.12433795426766268,0.7585711868595825,0.5099601216036902,28
Q6P2I3,0.5028440507610432,-0.25956961846558524,0.39974630204900347,28
Q8NHP8,0.834625308087312,0.06677633187063103,0.3242738790390276,28
Q76I76,0.06928277590155729,0.7869351890337488,0.44046298071918527,28
Q5TIH2,0.6659313862095559,-0.1277175418625005,0.29610157720057206,28
C9J8B8,0.4807126714170351,0.21569000064873695,0.3069202861679863,28
Q13835,0.5737528829276463,0.4212104050610457,0.7981404080286508,28
Q3MII6,0.5501423533507293,0.10754107888748768,0.15306646172162525,28
Q7Z3E5,0.6312379660176919,-0.13291110622473357,0.273877607827467,28
Q86SE9,0.6933753957086293,-0.08085701100120207,0.18654875923377137,28
Q14684,0.2030235265922082,0.43016527835260043,0.3403447448098708,28
C9IYS7,0.39552373715205147,0.23772566058114786,0.27603773906873175,28
H0YA20,0.618627295094312,0.14241381399903724,0.28459684470310204,28
Q9HC84,0.8311764579827188,-0.19695827889708606,0.9905858367400906,28
Q9HAP6,0.07933775884426197,0.6117487614399609,0.3480720046292392,28
Q96AD5,0.4687911647078926,-0.21141415805712924,0.29057476663566173,28
P50749,0.5934919155218576,0.10892949015409258,0.18500233218830134,28
P07311,0.8454325562697474,-0.06033494694143493,0.31234286259300975,28
P20020,0.032498821161321,-0.605666969466048,0.27035882666305217,28
P02730,0.4440840541639829,-0.3960268813715355,0.5436610936955747,28
Q9BSH4,0.27114350520311875,-0.24121726860193027,0.20219250837735356,28
Q96PM9,0.08017253213841476,-0.7196774216704787,0.4173789021789431,28
H0Y3A3,0.22606303284318452,0.3787027357450487,0.3122733971314534,28
Q9NVI7,0.6872404127802156,-0.14354071537568192,0.3658172230249738,28
Q9BYC5,0.5209017454012521,-0.2355558779245257,0.37681082810093414,28
Q5T3I0,0.7712792558352919,0.11477191174085924,0.40929180154851685,28
Q8IXT5,0.12412933675003884,0.48880967801938846,0.31554525398112065,28
E7ETD6,0.5505634471917656,0.17145271263660908,0.28565374562944146,28
E5RHT1,0.05500211357233594,-0.6351861227299036,0.32660105558284686,28
F8W9A8,0.08702295691182309,-0.4151462149337981,0.2269194951740616,28
Q96HW7,0.034116759524569835,0.6893995582520518,0.31801364518156633,28
Q9BXP2,0.35340533885148184,0.21697526201343753,0.22090590716980008,28
Q9H0U9,0.9886206395101691,-0.0031512463427703225,0.2069018731456157,28
E7EWS5,0.45498063622116725,-0.2068023493807577,0.2729287728738743,28
F8VWW8,0.20720225668226852,-0.8043215506407339,0.6700822096742686,28
Q9UI26,0.40774764491211635,0.2458892517610857,0.2961759067789138,28
K7EKL3,0.11942662381935211,-0.5456705270140205,0.35200763043573674,28
P04626,1.585647009222282e-7,2.9210666694143708,0.466153284492439,28
Q8NFA0,0.34441471257545697,0.2741538656777811,0.2874520046299005,28
Q96QU8,0.5233440799882192,0.1169159558151387,0.15735062847040548,28
A8MVZ6,0.05882192040931557,-0.394520026979594,0.1843660256023601,28
Q9Y232,0.014203235593501272,0.797976504537742,0.31375089022086033,28
Q8IWV8,0.007008417576199714,0.5210708079061092,0.15735227627191817,28
F8W840,0.9700180591694963,-0.01095526338576519,0.29152167561695214,28
P48740,0.4201684961983171,0.253523708111456,0.31642808118805493,28
P20674,0.7167221826011596,-0.14551865731952995,0.41614308820095763,28
Q96AP7,0.7453302446300865,-0.08524143718784616,0.2570754600577554,28
O60447,0.07476769811279799,-0.35208085994319915,0.17095655182929503,28
P53985,0.18294380556237955,-0.7670618660182191,0.6021959670537327,28
E7EUG5,0.9098525050433983,-0.036153711164313485,0.3237372824595872,28
P48723,0.8435806200089748,-0.050457219219232914,0.24921211273146526,28
B4DDZ0,0.21048811669864012,-0.23248043140593286,0.1584457844505937,28
P53365,0.19105438551967635,-0.44704051570721054,0.34459304394556045,28
Q93084,0.5624383792883505,0.26773880368798453,0.48365806259308103,28
P32019,0.646963800565975,0.11821665678578486,0.2516861654011254,28
F5H0F9,0.16038991069416253,0.2616836562300512,0.15869316228321587,28
O75175,0.2135509629121378,-0.20905227883024902,0.13426649435065652,28
Q9P2R6,0.8100429914963763,0.06391294072709307,0.2612920010683422,28
Q6NVW1,0.8813344628156672,-0.03798381635230652,0.2477325876329498,28
Q9H4D0,0.006434882432255984,-1.6355433320820518,0.6004196416504419,28
Q9UIQ6,0.06708699053251975,-0.5024441707625219,0.26322678339541605,28
P14151,0.5865182181628843,0.23577367007543282,0.45184601909881056,28
Q9GZR2,0.8331722452150174,-0.05226829455117464,0.24010543778178595,28
Q92922,0.1485098611786862,0.5753604172755415,0.4063021085728947,28
O75528,0.5503668953211707,0.17225439899900785,0.2870538650361782,28
Q13901,0.27422194437239994,-0.2957364307496356,0.2639447489449487,28
H0YCB3,0.07549858778816802,0.5434241741140814,0.2995879231482055,28
Q2TAL8,5.034633056440758e-5,-1.816702052493902,0.40784172943785546,28
A6NK88,0.4571361697725078,0.2616964627387492,0.35941671658171065,28
Q8TEH3,0.7929129319019688,-0.05554286917141728,0.1949837462949806,28
F8WAP6,0.24015886140657666,-0.2400473766158014,0.18319099380576295,28
Q86WR7,0.8770588316839647,-0.06702049402928587,0.4525554266439742,28
Q8N5F7,0.37261616022794686,0.31949814496669304,0.36591574763677165,28
V9GYT8,0.39107976892449947,-0.1949812236124993,0.21325727433054711,28
E9PR71,0.4725642524311413,-0.16352108454687947,0.21410362666574195,28
Q6DT37,0.06528189167553178,0.6134462558895867,0.32940093130295295,28
H7C1N2,0.965528132498676,-0.027888304340934034,0.6868878544983968,28
Q96G46,0.0826028422806559,-0.5058572959287282,0.2836698688061494,28
Q9BYK8,0.029597255776110755,-0.7196507551683247,0.3233439575275559,28
E5RFV3,0.8763430788594568,0.047601293855112,0.30823611922849126,28
Q5VV42,0.6378425220334536,-0.10053316107204335,0.19720392624535224,28
Q9UF56,0.20337679285166305,-0.3290165779876024,0.24901307384973,28
B7Z4V9,0.049149727003537216,0.7544936009979422,0.38413458545062656,28
Q7L311,0.011171137457705378,-2.3619457188474158,0.949257873904154,28
P35658,0.7712687505382265,-0.06937222568096318,0.2284834188630508,28
C9J3L8,0.3799864951793799,0.46389449190385884,0.5548679669513469,28
Q5VVP7,0.8793108798669194,-0.1283901549858899,0.9055140939786747,28
Q96EY1,0.8349358391258344,-0.07245587811132853,0.3561615956526444,28
Q8NG45,0.021277704675573862,-2.004935316696654,0.8948219402095917,28
Q9H6T0,0.14636278698893881,0.49829759226387205,0.34469709885537225,28
Q14451,3.108024606237499e-9,3.354572727935596,0.44121869545072545,28
Q9P0U4,0.26332141964538675,0.3379705378547973,0.30059470844374253,28
H0Y5D5,0.12379839716304082,-0.34686294369136383,0.20736311741222543,28
Q9Y6R7,0.18431299301509266,-0.8315764832030155,0.6569173132897383,28
Q5T7W0,0.00941387565954766,-0.567819344893618,0.18999186059787623,28
A2VDF0,0.8384658941846714,0.07616387598372049,0.38554351381331986,28
Q9Y2I9,0.00832256769260237,-1.4226142643876944,0.5387993766336018,28
B1AL69,0.8532285098947896,0.05962043396228344,0.32708334134627765,28
P14209,0.793920142481064,-0.10224804932042786,0.40553382647350167,28
Q6UXI9,0.5172087287661571,-0.27627576072972887,0.44368172461473954,28
G5E965,0.6560804513076985,0.13695240538404843,0.30964018577668173,28
O75448,0.15160762973473021,0.2788444008159353,0.16911635411390674,28
H0Y6W0,0.45890217876776596,0.15793322873709803,0.1961040801075508,28
O60244,0.015083648775955274,0.7998887455257762,0.3181245953217706,28
Q9H9T3,0.060055443319376664,0.5037133544512689,0.2552346436847959,28
Q14005,0.8219218019423857,0.0702235542290331,0.31520962890821624,28
H7BYP4,0.5454015434053344,-0.14597419956206228,0.23124299036846188,28
F5H2C9,0.8703951739403566,-0.05899259829018229,0.3719541442919331,28
P23634,0.12283359806340421,-0.4608493569979447,0.2936124420516988,28
Q9H6W3,0.1996435885361319,-0.2858380901013586,0.20581059513900424,28
Q15223,0.25433590567090825,-0.33373855119987883,0.28967031248840425,28
Q9H845,0.8752388531631466,0.051190396386220804,0.33143601984582854,28
Q8NBR6,0.1817566805959752,-0.40488432782828765,0.30038707145061977,28
O15111,0.8586370627120172,0.036430765065946114,0.1861120917053681,28
O94842,0.3054892708968286,0.25994548191016303,0.24441354701357368,28
J3KN59,0.38649942995790065,0.267621278794903,0.3098794242688212,28
V9GY01,0.9485294936341047,0.01887717994537827,0.29262518708599256,28
H0YH69,0.47249489487607976,-0.1739408505921742,0.23175429606529285,28
Q9BQK8,0.06208174038935242,-0.5445808813021743,0.28298547669700963,28
Q9H3U7,0.04863118525884355,-1.0841212152151178,0.5640199282636303,28
Q9BQA9,0.9214261067521405,0.04530092445704573,0.4816308735878193,28
Q8IYS1,0.41292698578343723,-0.5435329020908437,0.7035144279048545,28
Q8WVL7,0.2090443536851703,-0.3482048028186202,0.2708577758343796,28
Q8N2F6,0.11101004996855188,-0.4603305276431824,0.2819282765941696,28
Q9Y259,0.01663804998275539,-0.5083503742077081,0.18428928202986652,28
Q9NVN8,0.33830409554507934,0.3744062967916481,0.4022313418626023,28
G3XAE6,0.17744775716722125,-0.816158022834129,0.6336392780684316,28
Q13315,0.3196783541257733,0.27988961849833127,0.2770784090897804,28
Q9BRX8,0.056904847338395716,0.9414031002630636,0.5056119829095042,28
E7EMD6,0.0893075739829809,-0.4873646734076229,0.27873437195443695,28
Q8N556,0.0221161767620641,0.5330873236612099,0.21034075379371425,28
O94769,7.190193947389831e-4,-1.593993248258734,0.4499358585261891,28
O00329,0.5777033340580824,-0.17827305024177767,0.32393500142919046,28
Q7Z3K3,0.18042134027591067,0.3937115971355144,0.28970878653733634,28
B7Z2G1,0.0664540479825243,0.4454181661400706,0.22605251741227855,28
V9GYL1,0.21667697039919334,-0.37161103231718196,0.2983151778217349,28
O15397,0.9365610280535324,0.02003476420259573,0.24448758121142183,28
Q8NHV4,0.6027967055277812,-0.1576775973751155,0.304209308206229,28
Q9H1C4,0.1797198839907206,-0.5584573859008413,0.4272612154235921,28
P30511,0.2371599441085356,0.42471453313990215,0.36509975427921393,28
Q8N3Y1,0.27447722074593317,0.2775913253245775,0.24448956017928236,28
Q15646,0.8879135845104295,-0.05719383958274871,0.42184722379999307,28
Q6NSJ2,0.9983201572772068,5.541511511588937e-4,0.25824037018344276,28
E9PD98,0.7509824913139054,0.0767233394944698,0.2322645285950936,28
E7EQD6,0.029137548276620188,-1.9628327209741157,0.9293155868939417,28
Q99735,0.09416054171621498,0.7563649386498016,0.4627066191399336,28
O94822,0.0351592811042834,0.47594262300294143,0.20363685274454799,28
P06241,0.34888189330969843,0.2645511575602477,0.27870260272305947,28
Q9BTV4,0.22002312780715616,0.4392505942397033,0.36348696239822953,28
Q9P2E3,0.0020101369947206973,0.8813967680227649,0.2602043560294546,28
B7Z1W9,0.4471470933606483,0.47492716975238997,0.661339892190613,28
Q9H6R3,0.742786608392303,0.13185307841982458,0.4170530156686125,28
Q8IX05,0.1086533104695482,-0.650875295931118,0.4129101351658979,28
Q9UK53,0.05071408737605089,0.6453844751523591,0.3254119513089376,28
F5H831,0.5424402829266,-0.34153837814748156,0.5921818701312991,28
B4DSS5,0.26720915834593634,0.29925635250172083,0.262968606646029,28
Q2M2I8,0.9555180340415226,0.011406914734417475,0.18611963681588556,28
Q8N7R7,0.23128507349848113,-0.2545787830567591,0.19358164917330944,28
Q8IWR0,0.028823334933766993,0.5131763461876714,0.21350041560133676,28
Q14145,0.22313286674762006,0.34892061976161154,0.2818183772259033,28
Q05513,0.8438781154480509,-0.05678048188601703,0.2877414456991481,28
Q6PCB5,0.005025882729261639,-0.8564496088498815,0.2864764993358089,28
Q9NY15,0.39011359834961157,-0.23880243072457202,0.2737395896260345,28
Q5H9L1,0.4370528645105315,0.310748575368585,0.41316633548121573,28
P78504,0.16671536994119052,-0.49760959791599524,0.3641341626791886,28
Q9NVR5,0.8290388862655225,0.05929961437296566,0.27163912921343736,28
P13591,0.7835539504465008,-0.12465156775730601,0.4752797612069785,28
Q9UII2,0.037760269485815796,-1.2275311095039851,0.6058647807684935,28
Q7Z7K0,0.5989549254122726,-0.17964063130372487,0.3484771070675073,28
Q9H944,0.5978994990446485,-0.1252844745013494,0.22673365194837958,28
O75695,0.3258941418260567,-0.42630240736695935,0.44985937742620674,28
Q7Z2K8,0.8293484257935034,-0.07128673076722841,0.3367642645509286,28
H0Y2Q1,0.7419743642136577,0.11936117941077662,0.37279193013414685,28
Q96J02,5.461136842352925e-4,-1.016403605131627,0.26351276441660376,28
B7Z227,0.030800504054523763,0.48538712753661273,0.20172217183930063,28
Q9HA77,0.8944706416480412,0.042677587262530015,0.32651040239926343,28
Q32P44,0.04887945077649254,-0.4017197005073038,0.17766441777664504,28
P47989,0.4185700083854408,-0.3808551236530716,0.4919145824685357,28
Q9UHB7,0.060003374539010196,-0.6388551272639253,0.33668387103259306,28
Q92766,0.25591383287041963,0.37895243617124263,0.33636644394830817,28
P18428,0.512831281372216,-0.27290407681168294,0.4329687871810653,28
O75586,0.12568213185350144,0.4949383870224963,0.3216176341693242,28
O14777,7.392917582073567e-4,1.2501809317081076,0.34611232071479847,28
Q14690,0.1294025675732119,0.6745963677786766,0.45692522073573705,28
Q9H6R4,0.1031412512931551,0.47194572129599865,0.2824578653972587,28
P53701,0.47763193416329985,-0.27605432404333696,0.40106690600002126,28
Q68BL8,0.07760182964917954,-0.9976391723432221,0.5842605564180395,28
Q9H8H0,0.7754994213494116,0.08529519801624955,0.3001691736561749,28
O00562,0.0037678954640289653,0.9519175109887896,0.3104818190408301,28
P35250,0.27517827580587323,-0.2609436298329667,0.22664254598345784,28
P16278,0.07040928630464334,-0.5580666043715161,0.30235297276572654,28
Q5TC84,0.3430789551814195,-0.31304210644813846,0.3336622616511719,28
I3L2J0,0.43957362772752595,-0.14825953931616973,0.16848064313694192,28
Q03701,0.2803621552055814,0.36461156207893014,0.34150024910227855,28
Q9UPZ3,0.21847607176944986,-0.31498048345602475,0.24605307207834243,28
Q12965,0.7980853741203922,0.08933457726836272,0.35778292426751057,28
Q9C0D5,0.0858024706289914,0.4521926182201512,0.25120574810324797,28
G3V1U0,0.49430223004462237,0.17705007996667238,0.25217314462192897,28
Q96QG7,0.19422917977065537,-0.2525475332296986,0.16993325212557178,28
Q8NB90,0.8654956760722174,0.044123944529200904,0.25494567769470056,28
A8MV53,0.9554038709017189,0.028389448587210597,0.5353531781529914,28
Q6ICB4,0.8621433491280668,-0.0464224740782435,0.2630733453661785,28
Q6IA17,0.8800879061897962,0.05692141376643811,0.3897876985034668,28
F8W7Z8,0.011263485520736898,1.6503715067251692,0.6586416449645761,28
F8W8C2,0.6711794036995833,-0.1708103954945373,0.417435318082928,28
F5H459,0.009372839300747672,0.5960457323717858,0.2028487162814428,28
P98172,0.16409390762943254,-0.535354093006586,0.39185137342069976,28
Q9Y6Q2,0.270443435164449,-0.36296395935845743,0.3318171419959837,28
Q86Y07,0.9725142641208089,0.011087085422671145,0.32661608056348285,28
B4E3Q1,0.9483999899782825,-0.02534956838104266,0.40606893841514785,28
P10109,0.9836545014993441,-0.009929498534143488,0.5098820837665466,28
Q6ZS17,0.08671696725820713,-0.3731853711035384,0.1969333102370303,28
P01773,0.814550643802568,0.11855917017631501,0.532689901400505,28
Q9UNW1,0.713886445096122,0.14091168937409115,0.3973315635549629,28
Q6KC79,0.87284678185184,0.04351088840954977,0.26844556517963086,28
Q96L92,0.5746987107642727,0.1318955257413043,0.22361287205457273,28
F8W184,0.8152759087765019,-0.05184091605165442,0.20797026468436577,28
Q8WXI4,0.05905706325903655,0.7002052465641556,0.3712522665852342,28
P24347,0.3354462035644351,-0.4882386788736278,0.5305474690847579,28
Q9Y4I1,0.8696581947474709,0.04009875046666339,0.23557979084825867,28
O95391,0.018221534751271636,0.5394610692939453,0.20426345770853088,28
Q9Y2U5,0.025675474078657043,-0.5886604085072378,0.24711258162198252,28
O43301,0.9636687268567191,-0.016276576376037855,0.3672209139777169,28
Q8TB72,0.31211427184905444,-0.3091240899444715,0.30544366168205156,28
G3V4P7,0.463862865771524,-0.14237618906470376,0.1719468512005499,28
P54278,0.07189873337092821,-0.44348975642159427,0.23077108189618123,28
F8W8P5,0.0021544842181476587,1.3064874730721185,0.41051991333303467,28
B7XGB9,0.7015489969802216,-0.08626705387962694,0.211755153269158,28
Q7Z6M1,0.7442580906900871,0.07507967747244379,0.21806705349042171,28
G5E9C0,0.5565944820619362,-0.3167700041249929,0.5682220177437428,28
F8WEX7,0.9219559312975416,0.05458754476698824,0.5900103395670336,28
Q9UHD9,0.09612954462067953,-0.4554094789670682,0.26385458685848023,28
Q8N0X4,0.6430875210535631,-0.1922771333287834,0.4314165467457415,28
Q9UKJ3,0.17343096536347047,-0.2773273672090676,0.18143006743796336,28
Q8IYW5,0.38906610576344125,-0.2724550334142878,0.3182736238412222,28
Q9P2B2,5.59028273126368e-4,-1.3085298649130286,0.35356552279143816,28
O00522,0.4511011234107454,-0.17234306816114361,0.21528742067733608,28
P01771,0.38545772061583905,-0.36848339039655365,0.44024043165613963,28
O75489,0.5748175327958729,0.19724122417090345,0.35975953741711736,28
P03973,0.6305894205993849,0.22533879442134214,0.49110730086460846,28
G3XAA2,0.0222997583351777,-0.6438873316089664,0.26702248592358907,28
G3V4I0,0.5701973050368889,-0.26105455849791914,0.48100027908930815,28
Q7Z4S6,0.029072816889988414,0.57130798553644,0.24522153824601303,28
O96006,0.5694116645640614,-0.11770431773478927,0.1885295653572543,28
O43896,0.9363001529366557,0.024183489725452895,0.3044423295952809,28
Q8TEV9,0.05651637963147253,0.42046914314364037,0.19869283020167583,28
Q96BY7,0.325713871963056,-0.22130469237031994,0.21010679812583813,28
P09326,0.526892386738627,0.244158743583353,0.3981771807265303,28
Q13753,0.4249148278974644,-0.42643241653033537,0.5620885022075742,28
Q7Z6I8,0.348425914013359,-0.329232687441966,0.35749499973718124,28
Q9NVR0,0.3247211711241397,-0.2555580114504175,0.2515343328996116,28
Q15464,0.427339368523746,0.25367528419667723,0.32232814774729607,28
Q9NRL3,0.00792127523743827,-0.5559994027919356,0.1780245659834311,28
E9PQL1,0.5754992175133093,0.14615301411065718,0.2548684102805674,28
Q9P2A4,0.4864520630755689,0.20297466197083058,0.29046765571140787,28
J3KP07,0.033794831462355956,-0.7124791269604703,0.3294050301256528,28
O95905,0.0018835846223151593,1.0426452980012768,0.3142789305854593,28
B4DLE8,0.6749877377236744,0.1462014857300688,0.35684387743956336,28
Q6XZF7,0.9830031814392952,0.008337364552928717,0.4056862675728733,28
Q8NB78,0.9036833953944641,0.03145698352536397,0.25432999272297874,28
Q8NDX1,0.7609562904835563,-0.06019789220799576,0.1773832168818661,28
P01266,0.1054655593619382,1.3788974497530482,0.89392924437176835,28
D3YTG3,0.5097486106849576,-0.26151425100787834,0.410222477609866,28
O00462,0.0650708593316637,-0.6291841242541397,0.3386248041277294,28
P22894,0.6671300068072884,0.2660869174798395,0.6567295800836565,28
Q8TDR2,0.2508210082737508,0.33141403681761067,0.28477452510244017,28
Q8IV08,0.7808722674859501,0.12721741702011946,0.47919748337766804,28
F8W9F9,0.5905891250519228,0.2766073568037993,0.5412980657107824,28
P20933,0.6027731353170717,0.18376442755081784,0.3615997411716762,28
Q9Y4R8,0.09753341269773999,0.5344099553674109,0.3197278101767433,28
Q5VYS8,0.9634836489478734,0.008243921590584478,0.15386431338662843,28
H0Y507,0.2743455940739169,-0.34777630597385445,0.31910420798150446,28
E7ENW2,0.06424293303437995,0.3196528588317611,0.13736834036043333,28
Q15596,0.12115378629479247,0.3602281141236292,0.2158517423438597,28
J3KMZ7,0.028127531817211265,0.5593547898724857,0.23696647856502734,28
O00748,0.08704050620202622,-0.444649016780204,0.24731581912375797,28
F5H1L4,0.47506675520240205,0.26865085530562893,0.3868599325179067,28
E9PJ24,0.0075299002640331165,-0.6564159073494905,0.2210209956251504,28
Q86SX6,0.5435015298502597,-0.31871903477975505,0.5524857341846501,28
P57735,0.5953580597979087,-0.2443836795429466,0.48155768652210074,28
J3QQJ5,0.02778805606451629,0.47873569767235524,0.1926241971945195,28
O76095,0.1619329275231554,0.651790772605793,0.48147494901737437,28
Q8IUC4,0.9932266066637755,-0.003934156216413354,0.4862953820547679,28
Q96MG7,0.019598511836396253,0.6043583346058503,0.24034156274214585,28
Q9NUW8,0.8595462736788655,-0.0473923935611103,0.26364839178291505,28
Q96BY6,0.372346082094689,0.2108487154896007,0.22414864550471203,28
Q9UHI6,0.20639103643351106,-0.443573225853218,0.3552298446786401,28
Q9Y2G5,0.9256862365423456,-0.03394557153803493,0.3746918368461041,28
Q8NG27,0.5882409858129203,-0.17984186511614653,0.3377063232910211,28
Q9H1D9,0.7579675433672405,0.08044852330263598,0.25546766831982864,28
F5H4Z4,0.3749340010910315,0.23190916954398855,0.2541871599545801,28
P00519,0.01443467715287549,-0.5224262139138597,0.18533741954128147,28
O95613,0.06414784758750933,-0.4166335879904284,0.20473218196872034,28
F8W946,0.31893405935233987,-0.4419606107531068,0.4602988953971701,28
F8W8T8,0.5093904092746564,-0.2861946936603452,0.45163365601457384,28
A2A2V1,0.021882471970784762,-0.8575746470231489,0.36934706846742366,28
Q9NVE5,0.010933809703607758,0.5833965397665299,0.2032459950191248,28
Q8WWP7,0.22988514240856697,-0.5510988982955836,0.4757601508737398,28
C9JJN9,0.028232599097977866,0.4479504994278113,0.1760584355795165,28
B3KXE0,0.4702231256564532,0.19061843718045096,0.2579003834524859,28
Q9UM47,0.05038861936054967,-0.5365132606616627,0.2618310794077893,28
P48454,0.33067788089537486,-0.24745404715215463,0.24550664042913603,28
P05186,0.2345288702687386,-0.7702205665205382,0.6821141946571903,28
F5H648,0.08052809003177244,0.8595587943095144,0.5051837563008744,28
B7ZKT6,0.7551855118682751,-0.07692591974054337,0.23825045614129478,28
Q99856,0.5149052171681434,0.2276244034403885,0.35707579315118193,28
C9JSI2,7.343691570822949e-5,0.9368191710676972,0.19133499597128234,28
Q9NV06,0.19902450404977415,0.4691109732444235,0.37101385606684445,28
P10915,0.8224493109650186,-0.19061131408872956,0.9095656356001405,28
O75151,0.6552776942356482,-0.11207627934030064,0.24323510130466766,28
Q8NF91,0.047157768948377816,-0.49695890605064824,0.23384587813806282,28
Q8WYP5,0.7170341544885642,0.10587257599038366,0.2919394517877495,28
O75164,0.8497644928063689,0.05251198671457713,0.2747381833829725,28
E9PQ70,0.34380617400022784,-0.5038337191932707,0.558496114421674,28
E5RGC7,0.7247238502132671,0.11261126747307786,0.3239660131953994,28
Q9UKA4,0.7078546534266015,-0.0755664119128131,0.18217940005103994,28
Q5JSL3,0.07699890942967358,0.48390589434790787,0.26291297087980736,28
Q9NVR2,0.004058389040571254,0.8768085961010553,0.28526613328056816,28
Q9NQX4,0.7759740300516671,-0.12101687893014319,0.44344207118720874,28
O75140,0.6675937775859422,0.0750945753645245,0.14635056038816022,28
E7EQN6,0.8122036629567828,-0.04067250956174508,0.1414479564132403,28
Q8TAP8,0.0028196755880757155,-0.7498588191868565,0.22324645288547743,28
Q9UQP3,0.02930210618556493,-1.3125156113207797,0.6157836655721615,28
Q6ZT07,0.01014789974180951,-1.0254427516138542,0.3917087974838429,28
E9PGZ4,0.9091931303721099,-0.04632139603270527,0.4222507011982723,28
H3BMQ0,0.40572686737951213,-0.20542824639098559,0.23734286397379684,28
Q96JQ0,0.07951489071570052,-0.6628427227537834,0.3806556730943307,28
Q96PK6,0.3770461238891454,-0.2327378715829127,0.2566882759582983,28
P09758,0.6913530073396474,-0.21399761771673032,0.5692960238149638,28
S4R460,0.18783957501400209,0.5336499624549832,0.4152472577901674,28
Q969P0,0.22442130382811346,-0.45478832026541854,0.38175524653893794,28
F5H1P7,0.8847796102826324,0.050923380380875426,0.3604278393579282,28
Q8WVB3,0.19060082297934508,-0.4607741368410723,0.3560058413140294,28
K7ELQ4,0.004806320855667159,-0.8999108744961148,0.3014450013465168,28
A8MX75,0.9464439286907932,0.01820786338935773,0.26753975877300185,28
O75530,0.020001484061858168,0.6613558602326561,0.2694172302309217,28
O43524,0.5340396605294441,-0.22665907115349326,0.3741299532644636,28
Q92765,0.2687532081123784,-0.4123917806305994,0.3809243234962566,28
Q8IUF8,0.6307221776325493,-0.19701763359393454,0.42565867437780835,28
O60518,0.9634489552108079,0.01225185210559987,0.2631613276366725,28
P51161,0.952939981557476,0.046745563774976406,0.8473761940013542,28
O94953,0.048633003828253994,-0.6790572218823839,0.34088492453263836,28
Q8NFV4,0.5246988951219613,0.31768485677402425,0.5245257661141296,28
Q92828,0.35036887768006075,0.4754615045381676,0.5332449025031146,28
P21860,9.268801458636665e-4,-1.3205050552437583,0.37690629003032605,28
Q96S55,9.945030691339944e-4,-1.1164533169208009,0.31478373450366304,28
Q9Y2U8,0.08769080968869782,-0.5128316441472007,0.2940591047850058,28
Q7L2J0,0.0038539384500209817,-0.7515065152749008,0.23479310326616648,28
Q04941,0.6447102192568588,0.12814202074920306,0.27507897580483653,28
K7EIU8,0.877885162583941,0.04393354555284745,0.2849859660926182,28
Q2VPK5,0.5900990770512229,0.12323320005666999,0.21596432022595471,28
O94887,0.9154290644000265,0.03164403984833694,0.2990792090117702,28
Q96QA5,0.5902641309737215,0.36239767646812876,0.7156570358682403,28
Q15198,0.45184052135422215,-0.4259609074350681,0.5972668824293569,28
Q96DT6,0.3954323259008824,-0.21042154991561401,0.23791522988376165,28
Q8IWU2,0.28119030914469306,0.3718356536778215,0.34976278729039895,28
O95248,3.723471624303003e-4,0.9369597939982965,0.2282505476644786,28
P26440,0.23067633000205792,-0.5109593090402578,0.4396661324696396,28
Q9Y4K4,0.7516119414068645,0.10469420442518976,0.33664611844233217,28
Q99959,0.6147998961590908,0.1772011930823899,0.3605351588997416,28
O15127,0.2071410343188687,-0.3725091349200593,0.29181196935985176,28
Q13395,0.9572009549551505,-0.02429390345396898,0.47432865160614346,28
Q9H9L3,0.24632794926831444,0.4300226452945877,0.37833948714919513,28
Q8NCC3,0.24135665748955804,-0.3534068828667253,0.2996956684638282,28
Q6UXG2,0.3608702359036554,0.45176902510607453,0.5172323040212523,28
P83881,0.1868632599139367,-0.35856720216587484,0.26399614442359354,28
Q5TDE7,0.7000964434150951,-0.09788527331922928,0.24704548942283164,28
Q9ULL5,0.6731930458073039,-0.158207215088934,0.3867835285563787,28
P78345,0.7782142868478705,0.07841813962717528,0.2760419823903469,28
Q92496,0.5729785519908053,-0.36429400628554576,0.6862643801522151,28
Q08AE8,0.0343801794047418,-0.6844570625335095,0.31597877475885183,28
B4DIR9,0.4514698348344526,0.1750379877899273,0.2199061378052021,28
Q96P47,0.7615248514892597,0.06799273106406234,0.21055728522787823,28
Q14687,0.06458779160075438,-0.6163860692481623,0.3301670544126472,28
P04908,0.9394439597822111,-0.040997100863756075,0.5706994386292112,28
Q6UWY5,0.7200803156824949,-0.1777791097694884,0.5220293634511041,28
P56182,0.28330897355803575,0.4029866026257073,0.38419550919030293,28
Q9H6S0,0.5540086978909381,-0.20310760669165515,0.3501246007058555,28
Q9P2D3,0.9528034723751542,-0.012133189952803547,0.18675475923817533,28
F5H5U2,0.6312462313434899,0.15099589613936468,0.31770000689119077,28
B4DE04,0.7461460748558618,0.08037194836347493,0.2401188263038847,28
Q14249,0.9962599645041266,-0.002289529449166383,0.5140714064627607,28
Q53QZ3,0.31317630151043757,-0.36419858354922063,0.3683275386226195,28
O95759,0.7525575669139123,-0.1283400218866418,0.42302011957344443,28
F8WD04,0.44947073265761117,0.3097019468140505,0.42407370299800623,28
